Date,Adj Close,Close,High,Low,Open,Volume
2017-06-06,35.90039063,38.61249924,38.95249939,38.44499969,38.47499847,106499600
2017-06-07,36.11422348,38.84249878,38.99499893,38.61999893,38.75500107,84278400
2017-06-08,36.02589798,38.74750137,38.88499832,38.59999847,38.8125,85003200
2017-06-09,34.62893295,37.24499893,38.79750061,36.50500107,38.79750061,259530800
2017-06-12,33.80145264,36.35499954,36.52249908,35.62749863,36.43500137,289229200
2017-06-13,34.07341003,36.64749908,36.86249924,36.28749847,36.79000092,136661600
2017-06-14,33.74101257,36.29000092,36.875,35.95999908,36.875,126124800
2017-06-15,33.53879166,36.07249832,36.11999893,35.55250168,35.83000183,128661600
2017-06-16,33.06927109,35.56750107,36.125,35.54999924,35.94499969,201444400
2017-06-19,34.01529312,36.58499908,36.68500137,35.91500092,35.91500092,130165600
2017-06-20,33.70614243,36.25249863,36.71749878,36.23500061,36.71749878,99600400
2017-06-21,33.90604019,36.46749878,36.51750183,36.15250015,36.38000107,85063200
2017-06-22,33.85026932,36.40750122,36.67499924,36.27999878,36.44250107,76425200
2017-06-23,34.00135803,36.56999969,36.79000092,36.27750015,36.28250122,141757600
2017-06-26,33.89442444,36.45500183,37.06999969,36.34500122,36.79249954,102769600
2017-06-27,33.408638,35.93249893,36.54000092,35.90499878,36.25249863,99047600
2017-06-28,33.89675903,36.45750046,36.52750015,35.79000092,36.12250137,88329600
2017-06-29,33.3970108,35.91999817,36.28250122,35.56999969,36.17750168,125997600
2017-06-30,33.47603226,36.00500107,36.24000168,35.94499969,36.11249924,92096400
2017-07-03,33.35516357,35.875,36.32500076,35.77500153,36.22000122,57111200
2017-07-05,33.49230194,36.02249908,36.19749832,35.68000031,35.92250061,86278400
2017-07-06,33.17618179,35.68249893,35.875,35.60250092,35.75500107,96515200
2017-07-07,33.51322174,36.04499817,36.1875,35.72499847,35.72499847,76806800
2017-07-10,33.71777344,36.26499939,36.48749924,35.84249878,36.02750015,84362400
2017-07-11,33.82701492,36.38249969,36.46250153,36.09500122,36.18249893,79127200
2017-07-12,33.87583923,36.43500137,36.54499817,36.20500183,36.46749878,99538000
2017-07-13,34.34768677,36.94250107,37.12250137,36.36000061,36.375,100797600
2017-07-14,34.64287567,37.25999832,37.33250046,36.83250046,36.99250031,80528400
2017-07-17,34.76374817,37.38999939,37.72499847,37.14250183,37.20500183,95174000
2017-07-18,34.88462448,37.52000046,37.53250122,37.16749954,37.29999924,71475200
2017-07-19,35.10311127,37.75500107,37.85499954,37.48749924,37.61999893,83692000
2017-07-20,34.94506454,37.58499908,37.93500137,37.54750061,37.875,68974800
2017-07-21,34.92879486,37.56750107,37.61000061,37.22000122,37.49750137,105010400
2017-07-24,35.35182571,38.02249908,38.11000061,37.47499847,37.64500046,85972800
2017-07-25,35.50291061,38.18500137,38.45999908,37.95000076,37.95000076,75415600
2017-07-26,35.67026901,38.36500168,38.48249817,38.26499939,38.33750153,63124000
2017-07-27,34.99618912,37.63999939,38.49750137,36.82500076,38.4375,129905200
2017-07-28,34.74980927,37.375,37.55749893,37.29750061,37.47249985,68854800
2017-07-31,34.57082367,37.18249893,37.58250046,37.03250122,37.47499847,79383600
2017-08-01,34.87765121,37.51250076,37.55500031,37.10250092,37.27500153,141474400
2017-08-02,36.52565002,39.28499985,39.9375,39.04000092,39.81999969,279747200
2017-08-03,36.16072083,38.89250183,39.30250168,38.75500107,39.26250076,108389200
2017-08-04,36.35132599,39.09749985,39.34999847,38.92250061,39.01750183,82239600
2017-08-07,36.9138298,39.70249939,39.72999954,39.16749954,39.26499939,87481200
2017-08-08,37.20902252,40.02000046,40.45750046,39.56750107,39.65000153,144823600
2017-08-09,37.43681335,40.26499939,40.31750107,39.77750015,39.81499863,104526000
2017-08-10,36.24438095,38.83000183,40,38.65750122,39.97499847,163217200
2017-08-11,36.74842834,39.36999893,39.64250183,39.01750183,39.15000153,105028400
2017-08-14,37.3014679,39.96250153,40.05250168,39.6875,39.83000183,88490800
2017-08-15,37.70985031,40.40000153,40.54999924,40.03499985,40.16500092,117862000
2017-08-16,37.55816269,40.23749924,40.62749863,40.03749847,40.48500061,110686400
2017-08-17,36.8371048,39.46500015,40.17750168,39.45999908,40.13000107,111762400
2017-08-18,36.75309372,39.375,39.875,39.18000031,39.46500015,109712400
2017-08-21,36.68542862,39.30250168,39.47249985,38.77750015,39.375,105474000
2017-08-22,37.28513718,39.94499969,40,39.50500107,39.55749893,86418400
2017-08-23,37.33181381,39.99499893,40.11750031,39.72000122,39.76750183,77596400
2017-08-24,37.16613007,39.81750107,40.18500137,39.63750076,40.10749817,79275600
2017-08-25,37.30379868,39.96500015,40.13999939,39.81750107,39.91249847,101920400
2017-08-28,37.67951202,40.36750031,40.5,39.98249817,40.03499985,103864000
2017-08-29,38.01552963,40.72750092,40.77999878,40,40.02500153,118067600
2017-08-30,38.11820984,40.83750153,40.97249985,40.65250015,40.95000076,109078400
2017-08-31,38.26987839,41,41.13000107,40.86999893,40.90999985,107140400
2017-09-01,38.28156281,41.01250076,41.23500061,40.90750122,41.20000076,66364400
2017-09-05,37.82185745,40.52000046,41.0625,40.13999939,40.9375,117874000
2017-09-06,37.78219223,40.47750092,40.74750137,40.13000107,40.67750168,86606800
2017-09-07,37.63049698,40.31499863,40.56000137,40.09000015,40.52249908,87714000
2017-09-08,37.01678467,39.65750122,40.28749847,39.63249969,40.21500015,114446000
2017-09-11,37.68650055,40.375,40.51250076,39.97249985,40.125,126323200
2017-09-12,37.5371666,40.21500015,40.99000168,39.69250107,40.65250015,286856000
2017-09-13,37.2548027,39.91249847,39.99000168,39.47750092,39.96749878,179629600
2017-09-14,36.93511581,39.56999969,39.84999847,39.52249908,39.74750137,95042800
2017-09-15,37.30847549,39.97000122,40.24250031,39.5,39.61750031,196458400
2017-09-18,37.02612305,39.66749954,40.125,39.5,40.02750015,113077600
2017-09-19,37.04011536,39.68249893,39.94250107,39.61000061,39.87749863,83242400
2017-09-20,36.41939545,39.01750183,39.56499863,38.45750046,39.47499847,211805600
2017-09-21,35.79401779,38.34749985,38.95000076,38.1875,38.95000076,150046800
2017-09-22,35.44398117,37.97249985,38.06750107,37.63999939,37.88499832,186581600
2017-09-25,35.13129425,37.63750076,37.95750046,37.29000092,37.49750137,177549200
2017-09-26,35.73567581,38.28499985,38.47999954,37.92250061,37.94499969,146640000
2017-09-27,35.99002838,38.55749893,38.68000031,38.38499832,38.45000076,102016800
2017-09-28,35.76834488,38.31999969,38.56999969,38.17499924,38.47249985,88022000
2017-09-29,35.96435547,38.52999878,38.53250122,38,38.30250168,105199200
2017-10-02,35.89202499,38.45249939,38.61249924,38.18000031,38.56499863,74795200
2017-10-03,36.04837418,38.61999893,38.77249908,38.47750092,38.50249863,64921200
2017-10-04,35.81500626,38.36999893,38.46500015,38.11500168,38.40750122,80655200
2017-10-05,36.26070786,38.84749985,38.86000061,38.51250076,38.54499817,85135200
2017-10-06,36.23971558,38.82500076,38.87250137,38.63999939,38.74250031,69630400
2017-10-09,36.36572266,38.95999908,39.18249893,38.87250137,38.95249939,65051600
2017-10-10,36.37972641,38.97499847,39.5,38.77500153,39.01499939,62468000
2017-10-11,36.5314064,39.13750076,39.24499893,38.9375,38.99250031,67622400
2017-10-12,36.40306091,39,39.34249878,38.93249893,39.08750153,64500400
2017-10-13,36.63408661,39.24750137,39.31999969,39.10250092,39.18249893,65576800
2017-10-16,37.30847549,39.97000122,40,39.41249847,39.47499847,96486000
2017-10-17,37.44615936,40.11750031,40.21749878,39.80749893,39.94499969,75989200
2017-10-18,37.28046799,39.93999863,40.17750168,39.90000153,40.10499954,65496800
2017-10-19,36.39839172,38.99499893,39.27000046,38.75500107,39.1875,170336800
2017-10-20,36.46139908,39.0625,39.4375,38.99000168,39.15250015,95896400
2017-10-23,36.44274139,39.04249954,39.42250061,38.875,39.22249985,87937200
2017-10-24,36.65975189,39.27500153,39.35499954,39.04999924,39.07249832,71028800
2017-10-25,36.49874496,39.10250092,39.38750076,38.81750107,39.22750092,84828400
2017-10-26,36.73210907,39.35250092,39.45750046,39.19499969,39.30749893,68002000
2017-10-27,38.04821777,40.76250076,40.90000153,39.67499924,39.82249832,177816800
2017-10-30,38.90460968,41.68000031,42.01750183,40.93000031,40.97249985,178803200
2017-10-31,39.44598389,42.25999832,42.41249847,41.73500061,41.97499847,144187200
2017-11-01,38.94428635,41.72249985,42.48500061,41.40250015,42.46749878,134551200
2017-11-02,39.22896576,42.02750015,42.125,41.31999969,41.65000153,165573600
2017-11-03,40.25338364,43.125,43.56499863,42.77999878,43.5,237594400
2017-11-06,40.66175461,43.5625,43.74750137,42.93000031,43.09249878,140105200
2017-11-07,40.79242706,43.70249939,43.8125,43.40000153,43.47750092,97446000
2017-11-08,41.12611771,44.06000137,44.06000137,43.58250046,43.66500092,97638000
2017-11-09,41.04212189,43.97000122,44.02500153,43.28499985,43.77750015,117930400
2017-11-10,40.90628815,43.66749954,43.84500122,43.56750107,43.77750015,100582000
2017-11-13,40.74236298,43.49250031,43.625,43.34999847,43.375,67928400
2017-11-14,40.12643814,42.83499908,43.36999893,42.79499817,43.25999832,99130000
2017-11-15,39.59715652,42.27000046,42.58000183,42.09500122,42.49250031,116632400
2017-11-16,40.07021713,42.77500153,42.96749878,42.57500076,42.79499817,94550000
2017-11-17,39.84773636,42.53749847,42.84749985,42.40999985,42.75999832,87598000
2017-11-20,39.80793381,42.49499893,42.63999939,42.38999939,42.57249832,65049600
2017-11-21,40.54797363,43.28499985,43.42499924,42.69499969,42.69499969,100525200
2017-11-22,40.97420502,43.74000168,43.75,43.26250076,43.34000015,102355600
2017-11-24,40.9765358,43.74250031,43.875,43.66249847,43.77500153,56106800
2017-11-27,40.77047348,43.52249908,43.77000046,43.33499908,43.76250076,82867200
2017-11-28,40.53158188,43.26750183,43.71749878,42.96500015,43.57500076,105715200
2017-11-29,39.69083023,42.36999893,43.22999954,41.79000092,43.15750122,166665600
2017-11-30,40.24586487,42.96250153,43.03499985,42.11000061,42.60749817,166108800
2017-12-01,40.05851364,42.76250076,42.91749954,42.125,42.48749924,159037200
2017-12-04,39.76576614,42.45000076,43.15499878,42.40750122,43.11999893,130169600
2017-12-05,39.72830963,42.40999985,42.88000107,42.09999847,42.26499939,109400800
2017-12-06,39.58075714,42.25249863,42.54999924,41.61500168,41.875,114240000
2017-12-07,39.65336609,42.33000183,42.61000061,42.22750092,42.25749969,102693200
2017-12-08,39.66506958,42.34249878,42.75,42.20500183,42.62250137,93420800
2017-12-11,40.43790436,43.16749954,43.22249985,42.19749832,42.29999924,141095200
2017-12-12,40.21074295,42.92499924,43.09749985,42.86500168,43.03749847,77636800
2017-12-13,40.34423828,43.06750107,43.38499832,43,43.125,95273600
2017-12-14,40.33252335,43.05500031,43.28250122,42.91249847,43.09999847,81906000
2017-12-15,40.74236298,43.49250031,43.54249954,43.11500168,43.40750122,160677200
2017-12-18,41.31612396,44.10499954,44.29999924,43.71500015,43.72000122,117684400
2017-12-19,40.87583923,43.63499832,43.84749985,43.52249908,43.75749969,109745600
2017-12-20,40.83135605,43.58750153,43.85499954,43.3125,43.71749878,93902400
2017-12-21,40.98591614,43.75249863,44.00500107,43.52500153,43.54249954,83799600
2017-12-22,40.98591614,43.75249863,43.85499954,43.625,43.66999817,65397600
2017-12-26,39.94610214,42.64250183,42.86750031,42.41999817,42.70000076,132742000
2017-12-27,39.95313263,42.65000153,42.69499969,42.42750168,42.52500153,85992800
2017-12-28,40.0655365,42.77000046,42.96250153,42.61999893,42.75,65920800
2017-12-29,39.63228607,42.30749893,42.64749908,42.30500031,42.63000107,103999600
2018-01-02,40.3418808,43.06499863,43.07500076,42.31499863,42.54000092,102223600
2018-01-03,40.33486176,43.05749893,43.63750076,42.99000168,43.13249969,118071600
2018-01-04,40.52222061,43.25749969,43.36750031,43.02000046,43.13499832,89738400
2018-01-05,40.98357773,43.75,43.84249878,43.26250076,43.36000061,94640000
2018-01-08,40.83135605,43.58750153,43.90250015,43.48249817,43.58750153,82271200
2018-01-09,40.82666016,43.58250046,43.76499939,43.35250092,43.63750076,86336000
2018-01-10,40.8173027,43.57249832,43.57500076,43.25,43.29000092,95839600
2018-01-11,41.04914856,43.81999969,43.87250137,43.62250137,43.64749908,74670800
2018-01-12,41.47303772,44.27249908,44.34000015,43.91249847,44.04499817,101672400
2018-01-16,41.2622757,44.04750061,44.84749985,44.03499985,44.47499847,118263600
2018-01-17,41.94375992,44.77500153,44.8125,43.76750183,44.03749847,137547200
2018-01-18,41.9812355,44.81499863,45.02500153,44.5625,44.84249878,124773600
2018-01-19,41.79387665,44.61500168,44.89500046,44.35250092,44.65250015,129700400
2018-01-22,41.45196533,44.25,44.44499969,44.15000153,44.32500076,108434400
2018-01-23,41.46131897,44.25999832,44.86000061,44.20500183,44.32500076,130756400
2018-01-24,40.80091095,43.55500031,44.32500076,43.29999924,44.3125,204420400
2018-01-25,40.07256317,42.77750015,43.73749924,42.63249969,43.62749863,166116000
2018-01-26,40.16623688,42.87749863,43,42.51499939,43,156572000
2018-01-29,39.33485794,41.99000168,42.54000092,41.76750183,42.54000092,202561600
2018-01-30,39.1030159,41.74250031,41.84249878,41.17499924,41.38249969,184192800
2018-01-31,39.21073914,41.85749817,42.11000061,41.625,41.71749878,129915600
2018-02-01,39.29270935,41.94499969,42.15499878,41.68999863,41.79249954,188923200
2018-02-02,37.58779907,40.125,41.70000076,40.02500153,41.5,346375200
2018-02-05,36.64867783,39.12250137,40.97000122,39,39.77500153,290954000
2018-02-06,38.1803093,40.75749969,40.93000031,38.5,38.70750046,272975200
2018-02-07,37.36296463,39.88499832,40.84999847,39.76750183,40.77249908,206434400
2018-02-08,36.3348732,38.78749847,40.25,38.75749969,40.07249832,217562000
2018-02-09,36.77930069,39.10250092,39.47249985,37.56000137,39.26750183,282690400
2018-02-12,38.26072693,40.67750168,40.97249985,39.37749863,39.625,243278000
2018-02-13,38.64400101,41.08499908,41.1875,40.41249847,40.48749924,130196800
2018-02-14,39.35650253,41.84249878,41.88499832,40.72000122,40.75999832,162579600
2018-02-15,40.67802048,43.24750137,43.27249908,42.25,42.44749832,204588800
2018-02-16,40.54633331,43.10749817,43.70500183,42.94250107,43.09000015,160704400
2018-02-20,40.40995026,42.96250153,43.56499863,42.85499954,43.01250076,135722000
2018-02-21,40.22654343,42.76750183,43.52999878,42.75249863,43.20750046,149886400
2018-02-22,40.56279755,43.125,43.48749924,42.92750168,42.95000076,123967600
2018-02-23,41.26823425,43.875,43.91249847,43.38499832,43.41749954,135249600
2018-02-26,42.084198,44.74250031,44.84749985,44.05250168,44.08750153,152648800
2018-02-27,41.94781494,44.59749985,45.11999893,44.54000092,44.77500153,155712400
2018-02-28,41.88432693,44.52999878,45.15499878,44.51250076,44.81499863,151128400
2018-03-01,41.15067673,43.75,44.94499969,43.16500092,44.63499832,195208000
2018-03-02,41.43520355,44.05250168,44.07500076,43.11249924,43.20000076,153816000
2018-03-05,41.5786438,44.20500183,44.43500137,43.63000107,43.80250168,113605600
2018-03-06,41.54336929,44.16749954,44.5625,44.03250122,44.47750092,95154000
2018-03-07,41.15772629,43.75749969,43.96250153,43.56750107,43.73500061,126814000
2018-03-08,41.60684967,44.23500061,44.27999878,43.76750183,43.86999893,95096400
2018-03-09,42.32168961,44.99499893,45,44.34749985,44.49000168,128740800
2018-03-12,42.73085785,45.43000031,45.59749985,45.05250168,45.07249832,128828400
2018-03-13,42.31935501,44.99250031,45.875,44.81000137,45.64749908,126774000
2018-03-14,41.95957565,44.61000061,45.13000107,44.45249939,45.08000183,117473600
2018-03-15,42.00894547,44.66249847,45.06000137,44.51750183,44.625,90975200
2018-03-16,41.86081314,44.50500107,44.77999878,44.40499878,44.66249847,157618800
2018-03-19,41.22121811,43.82500076,44.36750031,43.41500092,44.33000183,133787200
2018-03-20,41.20711136,43.81000137,44.20000076,43.73500061,43.81000137,78597600
2018-03-21,40.2735672,42.81750107,43.77249908,42.81499863,43.75999832,148219600
2018-03-22,39.70452499,42.21250153,43.16999817,42.15000153,42.5,165963200
2018-03-23,38.78508759,41.23500061,42.47999954,41.23500061,42.09749985,164115200
2018-03-26,40.626297,43.19250107,43.27500153,41.61000061,42.01750183,150164800
2018-03-27,39.58459473,42.08499908,43.78749847,41.72999954,43.41999817,163690400
2018-03-28,39.14722061,41.61999893,42.50500107,41.29750061,41.8125,166674000
2018-03-29,39.45291138,41.94499969,42.9375,41.72499847,41.95249939,153594000
2018-04-02,39.1942482,41.66999817,42.23500061,41.11750031,41.65999985,150347200
2018-04-03,39.59634781,42.09749985,42.1875,41.22000122,41.90999985,121112000
2018-04-04,40.35351944,42.90250015,43.00249863,41.19250107,41.22000122,138422000
2018-04-05,40.63335037,43.20000076,43.55749893,43.02000046,43.14500046,107732800
2018-04-06,39.5940094,42.09500122,43.11999893,42.04999924,42.74250031,140021200
2018-04-09,39.98669052,42.51250076,43.27249908,42.46250153,42.47000122,116070800
2018-04-10,40.73915863,43.3125,43.5,42.88249969,43.25,113634400
2018-04-11,40.5486908,43.11000061,43.47999954,42.92499924,43.05749893,89726400
2018-04-12,40.94844055,43.53499985,43.75,43.25999832,43.35250092,91557200
2018-04-13,41.08717728,43.68249893,43.95999908,43.46250153,43.69499969,100497200
2018-04-16,41.34349442,43.95500183,44.04750061,43.70750046,43.75749969,86313600
2018-04-17,41.91255569,44.56000137,44.73500061,44.10250092,44.12250137,106421600
2018-04-18,41.81848145,44.45999908,44.70500183,44.22000122,44.45249939,83018000
2018-04-19,40.63335037,43.20000076,43.84749985,43.16500092,43.43999863,139235200
2018-04-20,38.96850204,41.43000031,42.80500031,41.35749817,42.65000153,261964400
2018-04-23,38.85564804,41.31000137,41.72999954,41.02249908,41.70750046,146062000
2018-04-24,38.31481171,40.73500061,41.58250046,40.30500031,41.41749954,134768000
2018-04-25,38.48174667,40.91249847,41.35499954,40.60250092,40.65499878,113528400
2018-04-26,38.61578751,41.05500031,41.43249893,40.84249878,41.02999878,111852000
2018-04-27,38.16901779,40.58000183,41.08250046,40.15750122,41,142623200
2018-04-30,38.86034012,41.31499863,41.81499863,40.45999908,40.53250122,169709600
2018-05-01,39.76330566,42.27500153,42.29999924,41.31750107,41.60250092,214277600
2018-05-02,41.51984024,44.14250183,44.4375,43.45000076,43.80749893,266157600
2018-05-03,41.59508514,44.22249985,44.375,43.61000061,43.97000122,136272800
2018-05-04,43.22701645,45.95750046,46.0625,44.54249954,44.5625,224805200
2018-05-07,43.53975296,46.29000092,46.91749954,46.1875,46.29499817,169805600
2018-05-08,43.74905014,46.51250076,46.55500031,45.91749954,46.24750137,113611200
2018-05-09,44.05708694,46.84000015,46.84999847,46.30500031,46.63750076,92844800
2018-05-10,44.68727493,47.50999832,47.59249878,46.91249847,46.93500137,111957200
2018-05-11,44.51731873,47.14749908,47.51499939,46.86249924,47.37250137,104848800
2018-05-14,44.41344452,47.03749847,47.38249969,46.96500015,47.25249863,83115200
2018-05-15,44.00980759,46.61000061,46.76750183,46.27500153,46.69499969,94780800
2018-05-16,44.42052841,47.04499817,47.11500168,46.5,46.51750183,76732400
2018-05-17,44.13962936,46.74750137,47.22750092,46.59000015,47,69176000
2018-05-18,43.97911072,46.57749939,46.95249939,46.53250122,46.79750061,73190800
2018-05-21,44.29070282,46.90750122,47.31750107,46.72750092,47,73603200
2018-05-22,44.17975235,46.79000092,47.22000122,46.69499969,47.09500122,60962800
2018-05-23,44.46301651,47.09000015,47.125,46.43999863,46.58750153,80233600
2018-05-24,44.41344452,47.03749847,47.20999908,46.55250168,47.19250107,92936000
2018-05-25,44.5149498,47.14500046,47.41249847,46.91249847,47.05749893,69844000
2018-05-29,44.3544426,46.97499847,47.1875,46.71749878,46.90000153,90056400
2018-05-30,44.2600174,46.875,47,46.69499969,46.93000031,74762000
2018-05-31,44.11130142,46.71749878,47.05749893,46.53499985,46.80500031,109931200
2018-06-01,44.90679932,47.56000137,47.56499863,46.9375,46.99750137,93770000
2018-06-04,45.28212738,47.95750046,48.35499954,47.83750153,47.90999985,105064800
2018-06-05,45.63149261,48.32749939,48.48500061,48.09000015,48.26750183,86264000
2018-06-06,45.78965378,48.49499893,48.52000046,47.97999954,48.40750122,83734400
2018-06-07,45.66688919,48.36500168,48.54999924,48.08499908,48.53499985,85388800
2018-06-08,45.25144196,47.92499924,48,47.44250107,47.79249954,106627200
2018-06-11,45.1404953,47.80749893,47.99250031,47.55250168,47.83750153,73234000
2018-06-12,45.38835526,48.06999969,48.15250015,47.78749847,47.84749985,67644400
2018-06-13,45.01538086,47.67499924,48.22000122,47.61000061,48.10499954,86553600
2018-06-14,45.03899002,47.70000076,47.89250183,47.55500031,47.88750076,86440400
2018-06-15,44.57632828,47.20999908,47.54000092,47.06499863,47.50749969,246876800
2018-06-18,44.55273056,47.18500137,47.30500031,46.79999924,46.97000122,73939600
2018-06-19,43.83275986,46.42250061,46.58250046,45.86249924,46.28499985,134314000
2018-06-20,44.02396011,46.625,46.79999924,46.43249893,46.58750153,82514800
2018-06-21,43.77846909,46.36500168,47.08750153,46.23500061,46.8125,102847600
2018-06-22,43.65099716,46.22999954,46.53749847,46.17499924,46.52999878,108801600
2018-06-25,43.00185013,45.54249954,46.22999954,45.18249893,45.84999847,126652400
2018-06-26,43.53534317,46.10749817,46.63249969,45.63499832,45.74750137,98276800
2018-06-27,43.47160339,46.04000092,46.81999969,46.00749969,46.30749893,101141200
2018-06-28,43.78791809,46.375,46.55250168,45.95000076,46.02500153,69460800
2018-06-29,43.695858,46.27750015,46.79750061,45.72750092,46.57249832,90950800
2018-07-02,44.18449402,46.79499817,46.82500076,45.85499954,45.95500183,70925200
2018-07-03,43.41495514,45.97999954,46.98749924,45.88499832,46.94749832,55819200
2018-07-05,43.76431274,46.34999847,46.60250092,46.06999969,46.31499863,66416800
2018-07-06,44.37096024,46.99250031,47.10749817,46.29999924,46.35499954,69940800
2018-07-09,44.98705673,47.64500046,47.66999817,47.32500076,47.375,79026400
2018-07-10,44.9327774,47.58750153,47.81999969,47.54499817,47.67750168,63756400
2018-07-11,44.34972,46.97000122,47.44499969,46.90250015,47.125,75326000
2018-07-12,45.09328079,47.75749969,47.85250092,47.32749939,47.38249969,72164400
2018-07-13,45.16410446,47.83250046,47.95999908,47.72499847,47.77000046,50055600
2018-07-16,45.06496811,47.72750092,48.16249847,47.60499954,47.88000107,60172400
2018-07-17,45.19242096,47.86249924,47.96749878,47.29999924,47.4375,62138000
2018-07-18,44.94458008,47.59999847,47.95000076,47.48249817,47.94499969,65573600
2018-07-19,45.29393768,47.97000122,48.13750076,47.42250061,47.42250061,81147200
2018-07-20,45.19007492,47.86000061,48.10749817,47.54249954,47.94499969,82704800
2018-07-23,45.23020172,47.90250015,47.99000168,47.38999939,47.66999817,63957600
2018-07-24,45.55831528,48.25,48.41500092,48.01250076,48.11249924,74791600
2018-07-25,45.98793793,48.70500183,48.71250153,48.10749817,48.26499939,66839600
2018-07-26,45.84393311,48.55250168,48.99000168,48.40250015,48.65250015,76304000
2018-07-27,45.08148193,47.74499893,48.79750061,47.52500153,48.74750137,96096000
2018-07-30,44.82890701,47.47750092,48.04999924,47.26750183,47.97499847,84118000
2018-07-31,44.9186058,47.57249832,48.03499985,47.33499908,47.57500076,157492000
2018-08-01,47.56477356,50.375,50.43999863,49.32749939,49.78250122,271742800
2018-08-02,48.95512009,51.84749985,52.09500122,50.08750153,50.14500046,249616000
2018-08-03,49.0967598,51.99750137,52.18500137,51.36999893,51.75749969,133789600
2018-08-06,49.35169601,52.26750183,52.3125,51.76750183,52,101701600
2018-08-07,48.88902664,51.77750015,52.375,51.68999863,52.33000183,102349600
2018-08-08,48.92207718,51.8125,51.95249939,51.13000107,51.51250076,90102000
2018-08-09,49.30683517,52.22000122,52.44499969,51.79999924,52.38249969,93970400
2018-08-10,49.15997314,51.88249969,52.27500153,51.66749954,51.84000015,98444800
2018-08-13,49.47740173,52.21749878,52.73749924,51.92499924,52.32749939,103563600
2018-08-14,49.68584824,52.4375,52.63999939,52.06499863,52.54000092,82992000
2018-08-15,49.80193329,52.56000137,52.68500137,52.08250046,52.30500031,115230400
2018-08-16,50.53152084,53.33000183,53.45249939,52.86750031,52.9375,114001600
2018-08-17,51.54063034,54.39500046,54.48749924,53.29000092,53.36000061,141708000
2018-08-20,51.03844452,53.86500168,54.79499817,53.77750015,54.52500153,121150800
2018-08-21,50.9389534,53.75999832,54.29750061,53.50749969,54.20000076,104639200
2018-08-22,50.94132996,53.76250076,54.09000015,53.45999908,53.52500153,76072400
2018-08-23,51.04554749,53.87250137,54.26250076,53.65000153,53.66249847,75532800
2018-08-24,51.20426178,54.04000092,54.22499847,53.77750015,54.15000153,73905600
2018-08-27,51.62590027,54.48500061,54.68500137,54.08250046,54.28749847,82100400
2018-08-28,52.04281616,54.92499924,55.13499832,54.72999954,54.75249863,91107200
2018-08-29,52.81979752,55.74499893,55.87250137,54.85250092,55.03749847,109019200
2018-08-30,53.30540085,56.25749969,57.06499863,55.59999847,55.8125,195175200
2018-08-31,53.92129135,56.90750122,57.21749878,56.5,56.62749863,173360400
2018-09-04,54.09422302,57.09000015,57.29499817,56.65750122,57.10250092,109560400
2018-09-05,53.74125671,56.71749878,57.41749954,56.27500153,57.24750137,133332000
2018-09-06,52.84821701,55.77500153,56.83750153,55.32500076,56.55749893,137160000
2018-09-07,52.42183685,55.32500076,56.34249878,55.17750168,55.46250153,150479200
2018-09-10,51.71829224,54.58250046,55.46250153,54.11750031,55.23749924,158066000
2018-09-11,53.02587128,55.96250153,56.07500076,54.13999939,54.50249863,142996000
2018-09-12,52.36734772,55.26750183,56.25,54.95999908,56.23500061,197114800
2018-09-13,53.63230515,56.60250092,57.08750153,55.64250183,55.88000107,166825600
2018-09-14,53.02350998,55.95999908,56.70999908,55.63000107,56.4375,127997200
2018-09-17,51.61169815,54.47000122,55.73749924,54.31750107,55.53749847,148780400
2018-09-18,51.69697189,54.56000137,55.46250153,54.27999878,54.44749832,126286800
2018-09-19,51.72776794,54.59249878,54.90499878,53.82500076,54.625,108495200
2018-09-20,52.12099838,55.00749969,55.56999969,54.78749847,55.06000137,106435200
2018-09-21,51.55957794,54.41500092,55.34000015,54.32249832,55.19499969,384986800
2018-09-24,52.30101395,55.19749832,55.31499863,54.15750122,54.20500183,110773600
2018-09-25,52.6326561,55.54750061,55.70500183,54.92499924,54.9375,98217600
2018-09-26,52.21336746,55.10499954,55.9375,54.93999863,55.25,95938800
2018-09-27,53.28645706,56.23749924,56.61000061,55.88499832,55.95500183,120724800
2018-09-28,53.47359085,56.43500137,56.45999908,56.00500107,56.19749832,91717600
2018-10-01,53.83364105,56.81499863,57.35499954,56.58750153,56.98749924,94403200
2018-10-02,54.31214523,57.31999969,57.5,56.65750122,56.8125,99152800
2018-10-03,54.97304153,58.01750183,58.36750031,57.44499969,57.51250076,114619200
2018-10-04,54.00657654,56.99750137,58.08750153,56.68249893,57.69499969,128168000
2018-10-05,53.13010406,56.07249832,57.10250092,55.14500046,56.99000168,134322000
2018-10-08,53.00692749,55.94250107,56.20000076,55.04999924,55.55250168,118655600
2018-10-09,53.74125671,56.71749878,56.81750107,55.5625,55.90999985,107564000
2018-10-10,51.25163651,54.09000015,56.58750153,54.01250076,56.36500168,167962400
2018-10-11,50.79919434,53.61249924,54.875,53.08000183,53.63000107,212497600
2018-10-12,52.6137085,55.52750015,55.72000122,54.20999908,55.10499954,161351600
2018-10-15,51.48853302,54.34000015,55.45750046,54.31750107,55.29000092,123164000
2018-10-16,52.62317657,55.53749847,55.74750137,54.18999863,54.73249817,116736000
2018-10-17,52.39577484,55.29750061,55.65999985,54.83499908,55.57500076,91541600
2018-10-18,51.17108917,54.00500107,54.93500137,53.25,54.46500015,130325200
